total_timesteps,approx_kl,capture_accuracy,capture_attempts,captured_targets,clip_fraction,clip_range,discounted_cost,entropy_loss,ep_len_mean,ep_rew_mean,explained_variance,fps,iterations,jc_hat,lambda,learning_rate,loss,mean_power,n_delegate,n_lookahead,n_move_noop,n_payload,n_roll,n_sense_noop,n_updates,normalised_power,policy_gradient_loss,slack,targets_imaged,threshold,time_elapsed,value_loss,violation
16950272.0,0.0067150407,0.8527018654294467,29.71875,25.3125,0.107666015625,0.1,96.73382356218059,-0.5464045256376266,300.0,25.55,0.8818356394767761,558.0,16553.0,,0.003434545423972125,0.0001,0.04429108276963234,141.175625,0.0,60.09375,76.53125,29.71875,223.46875,210.1875,66208.0,0.9411708333333333,-0.014260669064242393,1.0,29.25,99.99999999999991,30336.0,0.17929936852306128,
17100800.0,0.010837432,0.8332089999602845,29.6875,24.65625,0.13720703125,0.1,100.39727755329238,-0.6547662541270256,300.0,25.82,0.8797106742858887,558.0,16700.0,104.77104155677375,0.023025787854291255,0.0001,0.007208332419395447,144.33625,0.0,69.1875,100.0625,29.6875,199.9375,201.125,66796.0,0.9622416666666667,-0.01541319044190459,1.0,28.40625,99.99999999999991,30596.0,0.09367234911769629,4.771041556773838
17250304.0,0.009896759,0.8567933414184759,29.65625,25.375,0.11083984375,0.1,101.07751748259633,-0.5803419873118401,300.0,25.08,0.893064022064209,559.0,16846.0,,0.006802995491542504,0.0001,0.04606363922357559,145.51520833333336,0.0,72.125,105.90625,29.65625,194.09375,198.21875,67380.0,0.970101388888889,-0.013801566499751061,1.0,29.71875,99.99999999999991,30852.0,0.18485470302402973,
17400832.0,0.008330591,0.8776565023349973,28.71875,25.15625,0.140380859375,0.1,94.36841394332765,-0.6152636669576168,300.0,26.24,0.87080979347229,559.0,16993.0,94.9258763669658,0.01864997089139439,0.0001,0.02042522095143795,136.53020833333335,0.0,63.6875,114.375,28.71875,185.625,207.59375,67968.0,0.9102013888888889,-0.015016123943496495,1.0,28.9375,99.99999999999991,31117.0,0.10688173491507769,-5.0741236330341195
17550336.0,0.007158285,0.8377340628917762,32.3125,27.03125,0.11181640625,0.1,101.59054904211473,-0.6225960999727249,300.0,26.58,0.8376194834709167,558.0,17139.0,,0.006362196168459292,0.0001,0.05356132239103317,143.18416666666667,0.0,60.625,116.78125,32.3125,183.21875,207.0625,68552.0,0.9545611111111112,-0.013274517783429474,1.0,30.65625,99.99999999999991,31403.0,0.17120988387614489,
17700864.0,0.016843548,0.8306942065180534,30.40625,25.1875,0.1689453125,0.1,98.17309316835924,-0.6354037076234818,300.0,25.81,0.6638507843017578,558.0,17286.0,91.54294589661245,0.10120801666845894,0.0001,-0.0132366381585598,138.01520833333333,0.0,57.5,102.78125,30.40625,197.21875,212.09375,69140.0,0.9201013888888889,-0.018081003159750253,1.0,29.0625,99.99999999999991,31667.0,0.07684289640747011,-8.457054103387463
17850368.0,0.00935967,0.895786966953009,29.6875,26.5625,0.12890625,0.1,90.79732763952744,-0.5274507310241461,300.0,25.65,0.9182445406913757,558.0,17432.0,,0.0,0.0001,0.04395611956715584,134.62875,0.0,54.75,100.75,29.6875,199.25,215.5625,69724.0,0.8975249999999999,-0.01328174868831411,1.0,30.09375,99.99999999999991,31937.0,0.15664162021130323,
18000896.0,0.009861717,0.7902005983588438,33.21875,26.0,0.1259765625,0.1,98.20548945748766,-0.5897064208984375,300.0,25.93,0.9126176834106445,558.0,17579.0,105.85215067992365,0.008427597343369344,0.0001,0.026532847434282303,139.820625,0.0,51.5625,113.34375,33.21875,186.65625,215.21875,70312.0,0.9321375000000001,-0.016427189111709595,1.0,29.78125,99.99999999999991,32222.0,0.12157177506014705,5.852150679923739
18150400.0,0.013747585,0.8347832620069184,31.6875,26.5,0.159912109375,0.1,97.24070442665268,-0.5866890698671341,300.0,26.1,0.8325731754302979,558.0,17725.0,,0.0,0.0001,0.03841105476021767,141.19666666666666,0.0,55.9375,94.28125,31.6875,205.71875,212.375,70896.0,0.9413111111111111,-0.01556184038054198,1.0,30.5625,99.99999999999991,32485.0,0.15815845225006342,
18300928.0,0.010180006,0.7657348886172475,35.6875,27.25,0.1328125,0.1,106.46873067839721,-0.5468496754765511,300.0,26.6,0.9300277233123779,558.0,17872.0,108.39650278051977,0.027786057392343484,0.0001,0.012171270325779915,152.6004166666667,0.0,58.65625,97.6875,35.6875,202.3125,205.65625,71484.0,1.0173361111111112,-0.01369809580501169,1.0,31.0625,99.99999999999991,32788.0,0.11630046740174294,8.396502780519853
